verb,mode,tense,person,term
ébaucher,Indicatif,Présent,3p,ébauchent
ébaucher,Indicatif,Imparfait,1s,ébauchais
ébaucher,Indicatif,Imparfait,2s,ébauchais
ébaucher,Indicatif,Imparfait,3s,ébauchait
ébaucher,Indicatif,Imparfait,1p,ébauchions
ébaucher,Indicatif,Imparfait,2p,ébauchiez
ébaucher,Indicatif,Imparfait,3p,ébauchaient
ébaucher,Indicatif,Futur,1s,ébaucherai
ébaucher,Indicatif,Futur,2s,ébaucheras
ébaucher,Indicatif,Futur,3s,ébauchera
ébaucher,Indicatif,Futur,1p,ébaucherons
ébaucher,Indicatif,Futur,2p,ébaucherez
ébaucher,Indicatif,Futur,3p,ébaucheront
ébaucher,Indicatif,Passé Simple,1s,ébauchai
ébaucher,Indicatif,Passé Simple,2s,ébauchas
ébaucher,Indicatif,Passé Simple,3s,ébaucha
ébaucher,Indicatif,Passé Simple,1p,ébauchâmes
ébaucher,Indicatif,Passé Simple,2p,ébauchâtes
ébaucher,Indicatif,Passé Simple,3p,ébauchèrent
ébaucher,Conditionnel,Présent,1s,ébaucherais
ébaucher,Conditionnel,Présent,2s,ébaucherais
ébaucher,Conditionnel,Présent,3s,ébaucherait
ébaucher,Conditionnel,Présent,1p,ébaucherions
ébaucher,Conditionnel,Présent,2p,ébaucheriez
ébaucher,Conditionnel,Présent,3p,ébaucheraient
ébaucher,Subjonctif,Présent,1s,ébauche
ébaucher,Subjonctif,Présent,2s,ébauches
ébaucher,Subjonctif,Présent,3s,ébauche
ébaucher,Subjonctif,Présent,1p,ébauchions
ébaucher,Subjonctif,Présent,2p,ébauchiez
ébaucher,Subjonctif,Présent,3p,ébauchent
ébaucher,Subjonctif,Imparfait,1s,ébauchasse
ébaucher,Subjonctif,Imparfait,2s,ébauchasses
ébaucher,Subjonctif,Imparfait,3s,ébauchât
ébaucher,Subjonctif,Imparfait,1p,ébauchassions
ébaucher,Subjonctif,Imparfait,2p,ébauchassiez
ébaucher,Subjonctif,Imparfait,3p,ébauchassent
ébaucher,Imperatif,Imperatif Présent,2s,ébauche
ébaucher,Imperatif,Imperatif Présent,1p,ébauchons
ébaucher,Imperatif,Imperatif Présent,2p,ébauchez
ébaucher,Participe,Participe Présent,,ébauchant
ébaucher,Participe,Participe Passé,ms,ébauché
ébaucher,Participe,Participe Passé,mp,ébauchés
ébaucher,Participe,Participe Passé,fs,ébauchée
ébaucher,Participe,Participe Passé,fp,ébauchées
décroître,Infinitif,Infinitif Présent,,décroître
décroître,Indicatif,Présent,1s,décroîs
décroître,Indicatif,Présent,2s,décroîs
décroître,Indicatif,Présent,3s,décroît
décroître,Indicatif,Présent,1p,décroissons
décroître,Indicatif,Présent,2p,décroissez
décroître,Indicatif,Présent,3p,décroissent
décroître,Indicatif,Imparfait,1s,décroissais
décroître,Indicatif,Imparfait,2s,décroissais
décroître,Indicatif,Imparfait,3s,décroissait
décroître,Indicatif,Imparfait,1p,décroissions
décroître,Indicatif,Imparfait,2p,décroissiez
décroître,Indicatif,Imparfait,3p,décroissaient
décroître,Indicatif,Futur,1s,décroîtrai
décroître,Indicatif,Futur,2s,décroîtras
décroître,Indicatif,Futur,3s,décroîtra
décroître,Indicatif,Futur,1p,décroîtrons
décroître,Indicatif,Futur,2p,décroîtrez
décroître,Indicatif,Futur,3p,décroîtront
décroître,Indicatif,Passé Simple,1s,décrus
décroître,Indicatif,Passé Simple,2s,décrus
décroître,Indicatif,Passé Simple,3s,décrut
décroître,Indicatif,Passé Simple,1p,décrûmes
décroître,Indicatif,Passé Simple,2p,décrûtes
décroître,Indicatif,Passé Simple,3p,décrurent
décroître,Conditionnel,Présent,1s,décroîtrais
décroître,Conditionnel,Présent,2s,décroîtrais
décroître,Conditionnel,Présent,3s,décroîtrait
décroître,Conditionnel,Présent,1p,décroîtrions
décroître,Conditionnel,Présent,2p,décroîtriez
décroître,Conditionnel,Présent,3p,décroîtraient
décroître,Subjonctif,Présent,1s,décroisse
décroître,Subjonctif,Présent,2s,décroisses
décroître,Subjonctif,Présent,3s,décroisse
décroître,Subjonctif,Présent,1p,décroissions
décroître,Subjonctif,Présent,2p,décroissiez
décroître,Subjonctif,Présent,3p,décroissent
décroître,Subjonctif,Imparfait,1s,décrusse
décroître,Subjonctif,Imparfait,2s,décrusses
décroître,Subjonctif,Imparfait,3s,décrût
décroître,Subjonctif,Imparfait,1p,décrussions
décroître,Subjonctif,Imparfait,2p,décrussiez
décroître,Subjonctif,Imparfait,3p,décrussent
décroître,Imperatif,Imperatif Présent,2s,décrois
décroître,Imperatif,Imperatif Présent,1p,décroissons
décroître,Imperatif,Imperatif Présent,2p,décroissez
décroître,Participe,Participe Présent,,décroissant
décroître,Participe,Participe Passé,ms,décru
décroître,Participe,Participe Passé,mp,décrus
décroître,Participe,Participe Passé,fs,décrue
décroître,Participe,Participe Passé,fp,décrues
relever,Infinitif,Infinitif Présent,,relever
relever,Indicatif,Présent,1s,relève
relever,Indicatif,Présent,2s,relèves
relever,Indicatif,Présent,3s,relève
relever,Indicatif,Présent,1p,relevons
relever,Indicatif,Présent,2p,relevez
relever,Indicatif,Présent,3p,relèvent
relever,Indicatif,Imparfait,1s,relevais
relever,Indicatif,Imparfait,2s,relevais
relever,Indicatif,Imparfait,3s,relevait
relever,Indicatif,Imparfait,1p,relevions
relever,Indicatif,Imparfait,2p,releviez
relever,Indicatif,Imparfait,3p,relevaient
relever,Indicatif,Futur,1s,relèverai
relever,Indicatif,Futur,2s,relèveras
relever,Indicatif,Futur,3s,relèvera
relever,Indicatif,Futur,1p,relèverons
relever,Indicatif,Futur,2p,relèverez
relever,Indicatif,Futur,3p,relèveront
relever,Indicatif,Passé Simple,1s,relevai
relever,Indicatif,Passé Simple,2s,relevas
relever,Indicatif,Passé Simple,3s,releva
relever,Indicatif,Passé Simple,1p,relevâmes
relever,Indicatif,Passé Simple,2p,relevâtes
relever,Indicatif,Passé Simple,3p,relevèrent
relever,Conditionnel,Présent,1s,relèverais
relever,Conditionnel,Présent,2s,relèverais
relever,Conditionnel,Présent,3s,relèverait
relever,Conditionnel,Présent,1p,relèverions
relever,Conditionnel,Présent,2p,relèveriez
relever,Conditionnel,Présent,3p,relèveraient
relever,Subjonctif,Présent,1s,relève
relever,Subjonctif,Présent,2s,relèves
relever,Subjonctif,Présent,3s,relève
relever,Subjonctif,Présent,1p,relevions
relever,Subjonctif,Présent,2p,releviez
relever,Subjonctif,Présent,3p,relèvent
relever,Subjonctif,Imparfait,1s,relevasse
relever,Subjonctif,Imparfait,2s,relevasses
relever,Subjonctif,Imparfait,3s,relevât
relever,Subjonctif,Imparfait,1p,relevassions
relever,Subjonctif,Imparfait,2p,relevassiez
relever,Subjonctif,Imparfait,3p,relevassent
relever,Imperatif,Imperatif Présent,2s,relève
relever,Imperatif,Imperatif Présent,1p,relevons
relever,Imperatif,Imperatif Présent,2p,relevez
relever,Participe,Participe Présent,,relevant
relever,Participe,Participe Passé,ms,relevé
relever,Participe,Participe Passé,mp,relevés
relever,Participe,Participe Passé,fs,relevée
relever,Participe,Participe Passé,fp,relevées
diluer,Infinitif,Infinitif Présent,,diluer
diluer,Indicatif,Présent,1s,dilue
diluer,Indicatif,Présent,2s,dilues
diluer,Indicatif,Présent,3s,dilue
diluer,Indicatif,Présent,1p,diluons
diluer,Indicatif,Présent,2p,diluez
diluer,Indicatif,Présent,3p,diluent
diluer,Indicatif,Imparfait,1s,diluais
diluer,Indicatif,Imparfait,2s,diluais
diluer,Indicatif,Imparfait,3s,diluait
diluer,Indicatif,Imparfait,1p,diluions
diluer,Indicatif,Imparfait,2p,diluiez
diluer,Indicatif,Imparfait,3p,diluaient
diluer,Indicatif,Futur,1s,diluerai
diluer,Indicatif,Futur,2s,dilueras
diluer,Indicatif,Futur,3s,diluera
diluer,Indicatif,Futur,1p,diluerons
diluer,Indicatif,Futur,2p,diluerez
diluer,Indicatif,Futur,3p,dilueront
diluer,Indicatif,Passé Simple,1s,diluai
diluer,Indicatif,Passé Simple,2s,diluas
diluer,Indicatif,Passé Simple,3s,dilua
diluer,Indicatif,Passé Simple,1p,diluâmes
diluer,Indicatif,Passé Simple,2p,diluâtes
diluer,Indicatif,Passé Simple,3p,diluèrent
diluer,Conditionnel,Présent,1s,diluerais
diluer,Conditionnel,Présent,2s,diluerais
diluer,Conditionnel,Présent,3s,diluerait
diluer,Conditionnel,Présent,1p,diluerions
diluer,Conditionnel,Présent,2p,dilueriez
diluer,Conditionnel,Présent,3p,dilueraient
diluer,Subjonctif,Présent,1s,dilue
diluer,Subjonctif,Présent,2s,dilues
diluer,Subjonctif,Présent,3s,dilue
diluer,Subjonctif,Présent,1p,diluions
diluer,Subjonctif,Présent,2p,diluiez
diluer,Subjonctif,Présent,3p,diluent
diluer,Subjonctif,Imparfait,1s,diluasse
diluer,Subjonctif,Imparfait,2s,diluasses
diluer,Subjonctif,Imparfait,3s,diluât
diluer,Subjonctif,Imparfait,1p,diluassions
diluer,Subjonctif,Imparfait,2p,diluassiez
diluer,Subjonctif,Imparfait,3p,diluassent
diluer,Imperatif,Imperatif Présent,2s,dilue
diluer,Imperatif,Imperatif Présent,1p,diluons
diluer,Imperatif,Imperatif Présent,2p,diluez
diluer,Participe,Participe Présent,,diluant
diluer,Participe,Participe Passé,ms,dilué
diluer,Participe,Participe Passé,mp,dilués
diluer,Participe,Participe Passé,fs,diluée
diluer,Participe,Participe Passé,fp,diluées
commencer,Infinitif,Infinitif Présent,,commencer
commencer,Indicatif,Présent,1s,commence
commencer,Indicatif,Présent,2s,commences
commencer,Indicatif,Présent,3s,commence
commencer,Indicatif,Présent,1p,commençons
commencer,Indicatif,Présent,2p,commencez
commencer,Indicatif,Présent,3p,commencent
commencer,Indicatif,Imparfait,1s,commençais
commencer,Indicatif,Imparfait,2s,commençais
commencer,Indicatif,Imparfait,3s,commençait
commencer,Indicatif,Imparfait,1p,commencions
commencer,Indicatif,Imparfait,2p,commenciez
commencer,Indicatif,Imparfait,3p,commençaient
commencer,Indicatif,Futur,1s,commencerai
commencer,Indicatif,Futur,2s,commenceras
commencer,Indicatif,Futur,3s,commencera
commencer,Indicatif,Futur,1p,commencerons
commencer,Indicatif,Futur,2p,commencerez
commencer,Indicatif,Futur,3p,commenceront
commencer,Indicatif,Passé Simple,1s,commençai
commencer,Indicatif,Passé Simple,2s,commenças
commencer,Indicatif,Passé Simple,3s,commença
commencer,Indicatif,Passé Simple,1p,commençâmes
commencer,Indicatif,Passé Simple,2p,commençâtes
commencer,Indicatif,Passé Simple,3p,commencèrent
commencer,Conditionnel,Présent,1s,commencerais
commencer,Conditionnel,Présent,2s,commencerais
commencer,Conditionnel,Présent,3s,commencerait
commencer,Conditionnel,Présent,1p,commencerions
commencer,Conditionnel,Présent,2p,commenceriez
commencer,Conditionnel,Présent,3p,commenceraient
commencer,Subjonctif,Présent,1s,commence
commencer,Subjonctif,Présent,2s,commences
commencer,Subjonctif,Présent,3s,commence
commencer,Subjonctif,Présent,1p,commencions
commencer,Subjonctif,Présent,2p,commenciez
commencer,Subjonctif,Présent,3p,commencent
commencer,Subjonctif,Imparfait,1s,commençasse
commencer,Subjonctif,Imparfait,2s,commençasses
commencer,Subjonctif,Imparfait,3s,commençât
commencer,Subjonctif,Imparfait,1p,commençassions
commencer,Subjonctif,Imparfait,2p,commençassiez
commencer,Subjonctif,Imparfait,3p,commençassent
commencer,Imperatif,Imperatif Présent,2s,commence
commencer,Imperatif,Imperatif Présent,1p,commençons
commencer,Imperatif,Imperatif Présent,2p,commencez
commencer,Participe,Participe Présent,,commençant
commencer,Participe,Participe Passé,ms,commencé
commencer,Participe,Participe Passé,mp,commencés
commencer,Participe,Participe Passé,fs,commencée
commencer,Participe,Participe Passé,fp,commencées
suspendre,Infinitif,Infinitif Présent,,suspendre
suspendre,Indicatif,Présent,1s,suspends
suspendre,Indicatif,Présent,2s,suspends
suspendre,Indicatif,Présent,3s,suspend
suspendre,Indicatif,Présent,1p,suspendons
suspendre,Indicatif,Présent,2p,suspendez
suspendre,Indicatif,Présent,3p,suspendent
suspendre,Indicatif,Imparfait,1s,suspendais
suspendre,Indicatif,Imparfait,2s,suspendais
suspendre,Indicatif,Imparfait,3s,suspendait
suspendre,Indicatif,Imparfait,1p,suspendions
suspendre,Indicatif,Imparfait,2p,suspendiez
suspendre,Indicatif,Imparfait,3p,suspendaient
suspendre,Indicatif,Futur,1s,suspendrai
suspendre,Indicatif,Futur,2s,suspendras
suspendre,Indicatif,Futur,3s,suspendra
suspendre,Indicatif,Futur,1p,suspendrons
suspendre,Indicatif,Futur,2p,suspendrez
suspendre,Indicatif,Futur,3p,suspendront
suspendre,Indicatif,Passé Simple,1s,suspendis
suspendre,Indicatif,Passé Simple,2s,suspendis
suspendre,Indicatif,Passé Simple,3s,suspendit
suspendre,Indicatif,Passé Simple,1p,suspendîmes
suspendre,Indicatif,Passé Simple,2p,suspendîtes
suspendre,Indicatif,Passé Simple,3p,suspendirent
suspendre,Conditionnel,Présent,1s,suspendrais
suspendre,Conditionnel,Présent,2s,suspendrais
suspendre,Conditionnel,Présent,3s,suspendrait
suspendre,Conditionnel,Présent,1p,suspendrions
suspendre,Conditionnel,Présent,2p,suspendriez
suspendre,Conditionnel,Présent,3p,suspendraient
suspendre,Subjonctif,Présent,1s,suspende
suspendre,Subjonctif,Présent,2s,suspendes
suspendre,Subjonctif,Présent,3s,suspende
suspendre,Subjonctif,Présent,1p,suspendions
suspendre,Subjonctif,Présent,2p,suspendiez
suspendre,Subjonctif,Présent,3p,suspendent
suspendre,Subjonctif,Imparfait,1s,suspendisse
suspendre,Subjonctif,Imparfait,2s,suspendisses
suspendre,Subjonctif,Imparfait,3s,suspendît
suspendre,Subjonctif,Imparfait,1p,suspendissions
suspendre,Subjonctif,Imparfait,2p,suspendissiez
suspendre,Subjonctif,Imparfait,3p,suspendissent
suspendre,Imperatif,Imperatif Présent,2s,suspends
suspendre,Imperatif,Imperatif Présent,1p,suspendons
suspendre,Imperatif,Imperatif Présent,2p,suspendez
suspendre,Participe,Participe Présent,,suspendant
suspendre,Participe,Participe Passé,ms,suspendu
suspendre,Participe,Participe Passé,mp,suspendus
suspendre,Participe,Participe Passé,fs,suspendue
suspendre,Participe,Participe Passé,fp,suspendues
conjoindre,Infinitif,Infinitif Présent,,conjoindre
conjoindre,Indicatif,Présent,1s,conjoins
conjoindre,Indicatif,Présent,2s,conjoins
conjoindre,Indicatif,Présent,3s,conjoint
conjoindre,Indicatif,Présent,1p,conjoignons
conjoindre,Indicatif,Présent,2p,conjoignez
conjoindre,Indicatif,Présent,3p,conjoignent
conjoindre,Indicatif,Imparfait,1s,conjoignais
conjoindre,Indicatif,Imparfait,2s,conjoignais
conjoindre,Indicatif,Imparfait,3s,conjoignait
conjoindre,Indicatif,Imparfait,1p,conjoignions
conjoindre,Indicatif,Imparfait,2p,conjoigniez
conjoindre,Indicatif,Imparfait,3p,conjoignaient
conjoindre,Indicatif,Futur,1s,conjoindrai
conjoindre,Indicatif,Futur,2s,conjoindras
conjoindre,Indicatif,Futur,3s,conjoindra
conjoindre,Indicatif,Futur,1p,conjoindrons
conjoindre,Indicatif,Futur,2p,conjoindrez
conjoindre,Indicatif,Futur,3p,conjoindront
conjoindre,Indicatif,Passé Simple,1s,conjoignis
conjoindre,Indicatif,Passé Simple,2s,conjoignis
conjoindre,Indicatif,Passé Simple,3s,conjoignit
conjoindre,Indicatif,Passé Simple,1p,conjoignîmes
conjoindre,Indicatif,Passé Simple,2p,conjoignîtes
conjoindre,Indicatif,Passé Simple,3p,conjoignirent
conjoindre,Conditionnel,Présent,1s,conjoindrais
conjoindre,Conditionnel,Présent,2s,conjoindrais
conjoindre,Conditionnel,Présent,3s,conjoindrait
conjoindre,Conditionnel,Présent,1p,conjoindrions
conjoindre,Conditionnel,Présent,2p,conjoindriez
conjoindre,Conditionnel,Présent,3p,conjoindraient
conjoindre,Subjonctif,Présent,1s,conjoigne
conjoindre,Subjonctif,Présent,2s,conjoignes
conjoindre,Subjonctif,Présent,3s,conjoigne
conjoindre,Subjonctif,Présent,1p,conjoignions
conjoindre,Subjonctif,Présent,2p,conjoigniez
conjoindre,Subjonctif,Présent,3p,conjoignent
conjoindre,Subjonctif,Imparfait,1s,conjoignisse
conjoindre,Subjonctif,Imparfait,2s,conjoignisses
conjoindre,Subjonctif,Imparfait,3s,conjoignît
conjoindre,Subjonctif,Imparfait,1p,conjoignissions
conjoindre,Subjonctif,Imparfait,2p,conjoignissiez
conjoindre,Subjonctif,Imparfait,3p,conjoignissent
conjoindre,Imperatif,Imperatif Présent,2s,conjoins
conjoindre,Imperatif,Imperatif Présent,1p,conjoignons
conjoindre,Imperatif,Imperatif Présent,2p,conjoignez
conjoindre,Participe,Participe Présent,,conjoignant
conjoindre,Participe,Participe Passé,ms,conjoint
conjoindre,Participe,Participe Passé,mp,conjoints
conjoindre,Participe,Participe Passé,fs,conjointe
conjoindre,Participe,Participe Passé,fp,conjointes
boire,Infinitif,Infinitif Présent,,boire
boire,Indicatif,Présent,1s,bois
boire,Indicatif,Présent,2s,bois
boire,Indicatif,Présent,3s,boit
boire,Indicatif,Présent,1p,buvons
boire,Indicatif,Présent,2p,buvez
boire,Indicatif,Présent,3p,boivent
boire,Indicatif,Imparfait,1s,buvais
boire,Indicatif,Imparfait,2s,buvais
boire,Indicatif,Imparfait,3s,buvait
boire,Indicatif,Imparfait,1p,buvions
boire,Indicatif,Imparfait,2p,buviez
boire,Indicatif,Imparfait,3p,buvaient
boire,Indicatif,Futur,1s,boirai
boire,Indicatif,Futur,2s,boiras
boire,Indicatif,Futur,3s,boira
boire,Indicatif,Futur,1p,boirons
boire,Indicatif,Futur,2p,boirez
boire,Indicatif,Futur,3p,boiront
boire,Indicatif,Passé Simple,1s,bus
boire,Indicatif,Passé Simple,2s,bus
boire,Indicatif,Passé Simple,3s,but
boire,Indicatif,Passé Simple,1p,bûmes
boire,Indicatif,Passé Simple,2p,bûtes
boire,Indicatif,Passé Simple,3p,burent
boire,Conditionnel,Présent,1s,boirais
boire,Conditionnel,Présent,2s,boirais
boire,Conditionnel,Présent,3s,boirait
boire,Conditionnel,Présent,1p,boirions
boire,Conditionnel,Présent,2p,boiriez
boire,Conditionnel,Présent,3p,boiraient
boire,Subjonctif,Présent,1s,boive
boire,Subjonctif,Présent,2s,boives
boire,Subjonctif,Présent,3s,boive
boire,Subjonctif,Présent,1p,buvions
boire,Subjonctif,Présent,2p,buviez
boire,Subjonctif,Présent,3p,boivent
boire,Subjonctif,Imparfait,1s,busse
boire,Subjonctif,Imparfait,2s,busses
boire,Subjonctif,Imparfait,3s,bût
boire,Subjonctif,Imparfait,1p,bussions
boire,Subjonctif,Imparfait,2p,bussiez
boire,Subjonctif,Imparfait,3p,bussent
boire,Imperatif,Imperatif Présent,2s,bois
boire,Imperatif,Imperatif Présent,1p,buvons
boire,Imperatif,Imperatif Présent,2p,buvez
boire,Participe,Participe Présent,,buvant
boire,Participe,Participe Passé,ms,bu
boire,Participe,Participe Passé,mp,bus
boire,Participe,Participe Passé,fs,bue
boire,Participe,Participe Passé,fp,bues
reparler,Infinitif,Infinitif Présent,,reparler
reparler,Indicatif,Présent,1s,reparle
reparler,Indicatif,Présent,2s,reparles
reparler,Indicatif,Présent,3s,reparle
reparler,Indicatif,Présent,1p,reparlons
reparler,Indicatif,Présent,2p,reparlez
reparler,Indicatif,Présent,3p,reparlent
reparler,Indicatif,Imparfait,1s,reparlais
reparler,Indicatif,Imparfait,2s,reparlais
reparler,Indicatif,Imparfait,3s,reparlait
reparler,Indicatif,Imparfait,1p,reparlions
reparler,Indicatif,Imparfait,2p,reparliez
reparler,Indicatif,Imparfait,3p,reparlaient
reparler,Indicatif,Futur,1s,reparlerai
reparler,Indicatif,Futur,2s,reparleras
reparler,Indicatif,Futur,3s,reparlera
reparler,Indicatif,Futur,1p,reparlerons
reparler,Indicatif,Futur,2p,reparlerez
reparler,Indicatif,Futur,3p,reparleront
reparler,Indicatif,Passé Simple,1s,reparlai
reparler,Indicatif,Passé Simple,2s,reparlas
reparler,Indicatif,Passé Simple,3s,reparla
reparler,Indicatif,Passé Simple,1p,reparlâmes
reparler,Indicatif,Passé Simple,2p,reparlâtes
reparler,Indicatif,Passé Simple,3p,reparlèrent
reparler,Conditionnel,Présent,1s,reparlerais
reparler,Conditionnel,Présent,2s,reparlerais
reparler,Conditionnel,Présent,3s,reparlerait
reparler,Conditionnel,Présent,1p,reparlerions
reparler,Conditionnel,Présent,2p,reparleriez
reparler,Conditionnel,Présent,3p,reparleraient
reparler,Subjonctif,Présent,1s,reparle
reparler,Subjonctif,Présent,2s,reparles
reparler,Subjonctif,Présent,3s,reparle
reparler,Subjonctif,Présent,1p,reparlions
reparler,Subjonctif,Présent,2p,reparliez
